transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,demand_date,payment_date
TXN0447,CUST447,PROJ02,UNIT0447,120000.0,120000.0,0.0,0.0,0.0,7,2026-05-25,2026-06-01
TXN0448,CUST448,PROJ03,UNIT0448,120000.0,120000.0,0.0,0.0,0.0,7,2026-05-25,2026-06-01
TXN0449,CUST449,PROJ04,UNIT0449,120000.0,120000.0,0.0,0.0,0.0,7,2026-05-25,2026-06-01
TXN0450,CUST450,PROJ05,UNIT0450,80000.0,80000.0,0.0,0.0,0.0,7,2026-05-25,2026-06-01
TXN0451,CUST451,PROJ01,UNIT0451,80000.0,80000.0,0.0,0.0,0.0,7,2026-05-25,2026-06-01
TXN0452,CUST452,PROJ02,UNIT0452,100000.0,100000.0,0.0,0.0,0.0,7,2026-05-25,2026-06-01
TXN0453,CUST453,PROJ03,UNIT0453,100000.0,100000.0,0.0,0.0,0.0,7,2026-05-26,2026-06-02
TXN0454,CUST454,PROJ04,UNIT0454,120000.0,120000.0,0.0,0.0,0.0,7,2026-05-26,2026-06-02
TXN0455,CUST455,PROJ05,UNIT0455,7500000.0,0.0,7500000.0,0.0,0.0,182,2026-05-26,2026-11-24
TXN0456,CUST456,PROJ01,UNIT0456,120000.0,120000.0,0.0,0.0,0.0,7,2026-05-26,2026-06-02
TXN0457,CUST457,PROJ02,UNIT0457,120000.0,120000.0,0.0,0.0,0.0,7,2026-05-27,2026-06-03
TXN0458,CUST458,PROJ03,UNIT0458,80000.0,80000.0,0.0,0.0,0.0,7,2026-05-27,2026-06-03
TXN0459,CUST459,PROJ04,UNIT0459,120000.0,120000.0,0.0,0.0,0.0,7,2026-05-27,2026-06-03
TXN0460,CUST460,PROJ05,UNIT0460,80000.0,80000.0,0.0,0.0,0.0,7,2026-05-27,2026-06-03
TXN0461,CUST461,PROJ01,UNIT0461,100000.0,100000.0,0.0,0.0,0.0,7,2026-05-28,2026-06-04
TXN0462,CUST462,PROJ02,UNIT0462,7500000.0,0.0,8500000.0,0.0,1000000.0,182,2026-05-28,2026-11-26
TXN0463,CUST463,PROJ03,UNIT0463,120000.0,120000.0,0.0,0.0,0.0,7,2026-05-28,2026-06-04
TXN0464,CUST464,PROJ04,UNIT0464,100000.0,100000.0,0.0,0.0,0.0,7,2026-05-28,2026-06-04
TXN0465,CUST465,PROJ05,UNIT0465,100000.0,100000.0,0.0,0.0,0.0,7,2026-05-29,2026-06-05
TXN0466,CUST466,PROJ01,UNIT0466,100000.0,100000.0,0.0,0.0,0.0,7,2026-05-29,2026-06-05
TXN0467,CUST467,PROJ02,UNIT0467,100000.0,100000.0,0.0,0.0,0.0,7,2026-05-29,2026-06-05
TXN0468,CUST468,PROJ03,UNIT0468,100000.0,100000.0,0.0,0.0,0.0,7,2026-05-29,2026-06-05
TXN0469,CUST469,PROJ04,UNIT0469,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0470,CUST470,PROJ05,UNIT0470,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0471,CUST471,PROJ01,UNIT0471,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0472,CUST472,PROJ02,UNIT0472,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0473,CUST473,PROJ03,UNIT0473,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0474,CUST474,PROJ04,UNIT0474,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0475,CUST475,PROJ05,UNIT0475,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0476,CUST476,PROJ01,UNIT0476,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0477,CUST477,PROJ02,UNIT0477,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0478,CUST478,PROJ03,UNIT0478,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0479,CUST479,PROJ04,UNIT0479,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0480,CUST480,PROJ05,UNIT0480,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-01,2026-06-08
TXN0481,CUST481,PROJ01,UNIT0481,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-02,2026-06-09
TXN0482,CUST482,PROJ02,UNIT0482,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-02,2026-06-09
TXN0483,CUST483,PROJ03,UNIT0483,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-02,2026-06-09
TXN0484,CUST484,PROJ04,UNIT0484,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-02,2026-06-09
TXN0485,CUST485,PROJ05,UNIT0485,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-03,2026-06-10
TXN0486,CUST486,PROJ01,UNIT0486,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-03,2026-06-10
TXN0487,CUST487,PROJ02,UNIT0487,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-03,2026-06-10
TXN0488,CUST488,PROJ03,UNIT0488,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-03,2026-06-10
TXN0489,CUST489,PROJ04,UNIT0489,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-04,2026-06-11
TXN0490,CUST490,PROJ05,UNIT0490,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-04,2026-06-11
TXN0491,CUST491,PROJ01,UNIT0491,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-04,2026-06-11
TXN0492,CUST492,PROJ02,UNIT0492,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-04,2026-06-11
TXN0493,CUST493,PROJ03,UNIT0493,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-05,2026-06-12
TXN0494,CUST494,PROJ04,UNIT0494,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-05,2026-06-12
TXN0495,CUST495,PROJ05,UNIT0495,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-05,2026-06-12
TXN0496,CUST496,PROJ01,UNIT0496,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-05,2026-06-12
TXN0497,CUST497,PROJ02,UNIT0497,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0498,CUST498,PROJ03,UNIT0498,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0499,CUST499,PROJ04,UNIT0499,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0500,CUST500,PROJ05,UNIT0500,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0501,CUST501,PROJ01,UNIT0501,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0502,CUST502,PROJ02,UNIT0502,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0503,CUST503,PROJ03,UNIT0503,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0504,CUST504,PROJ04,UNIT0504,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0505,CUST505,PROJ05,UNIT0505,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0506,CUST506,PROJ01,UNIT0506,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0507,CUST507,PROJ02,UNIT0507,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0508,CUST508,PROJ03,UNIT0508,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-08,2026-06-15
TXN0509,CUST509,PROJ04,UNIT0509,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-09,2026-06-16
TXN0510,CUST510,PROJ05,UNIT0510,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-09,2026-06-16
TXN0511,CUST511,PROJ01,UNIT0511,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-09,2026-06-16
TXN0512,CUST512,PROJ02,UNIT0512,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-09,2026-06-16
TXN0513,CUST513,PROJ03,UNIT0513,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-10,2026-06-17
TXN0514,CUST514,PROJ04,UNIT0514,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-10,2026-06-17
TXN0515,CUST515,PROJ05,UNIT0515,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-10,2026-06-17
TXN0516,CUST516,PROJ01,UNIT0516,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-10,2026-06-17
TXN0517,CUST517,PROJ02,UNIT0517,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-11,2026-06-18
TXN0518,CUST518,PROJ03,UNIT0518,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-11,2026-06-18
TXN0519,CUST519,PROJ04,UNIT0519,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-11,2026-06-18
TXN0520,CUST520,PROJ05,UNIT0520,7500000.0,0.0,7500000.0,0.0,0.0,182,2026-06-11,2026-12-10
TXN0521,CUST521,PROJ01,UNIT0521,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-12,2026-06-19
TXN0522,CUST522,PROJ02,UNIT0522,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-12,2026-06-19
TXN0523,CUST523,PROJ03,UNIT0523,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-12,2026-06-19
TXN0524,CUST524,PROJ04,UNIT0524,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-12,2026-06-19
TXN0525,CUST525,PROJ05,UNIT0525,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0526,CUST526,PROJ01,UNIT0526,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0527,CUST527,PROJ02,UNIT0527,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0528,CUST528,PROJ03,UNIT0528,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0529,CUST529,PROJ04,UNIT0529,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0530,CUST530,PROJ05,UNIT0530,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0531,CUST531,PROJ01,UNIT0531,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0532,CUST532,PROJ02,UNIT0532,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0533,CUST533,PROJ03,UNIT0533,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0534,CUST534,PROJ04,UNIT0534,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0535,CUST535,PROJ05,UNIT0535,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0536,CUST536,PROJ01,UNIT0536,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-15,2026-06-22
TXN0537,CUST537,PROJ02,UNIT0537,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-16,2026-06-23
TXN0538,CUST538,PROJ03,UNIT0538,10000000.0,0.0,10000000.0,0.0,0.0,182,2026-06-16,2026-12-15
TXN0539,CUST539,PROJ04,UNIT0539,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-16,2026-06-23
TXN0540,CUST540,PROJ05,UNIT0540,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-16,2026-06-23
TXN0541,CUST541,PROJ01,UNIT0541,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-17,2026-06-24
TXN0542,CUST542,PROJ02,UNIT0542,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-17,2026-06-24
TXN0543,CUST543,PROJ03,UNIT0543,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-17,2026-06-24
TXN0544,CUST544,PROJ04,UNIT0544,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-17,2026-06-24
TXN0545,CUST545,PROJ05,UNIT0545,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-18,2026-06-25
TXN0546,CUST546,PROJ01,UNIT0546,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-18,2026-06-25
TXN0547,CUST547,PROJ02,UNIT0547,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-18,2026-06-25
TXN0548,CUST548,PROJ03,UNIT0548,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-18,2026-06-25
TXN0549,CUST549,PROJ04,UNIT0549,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-19,2026-06-26
TXN0550,CUST550,PROJ05,UNIT0550,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-19,2026-06-26
TXN0551,CUST551,PROJ01,UNIT0551,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-19,2026-06-26
TXN0552,CUST552,PROJ02,UNIT0552,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-19,2026-06-26
TXN0553,CUST553,PROJ03,UNIT0553,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0554,CUST554,PROJ04,UNIT0554,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0555,CUST555,PROJ05,UNIT0555,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0556,CUST556,PROJ01,UNIT0556,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0557,CUST557,PROJ02,UNIT0557,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0558,CUST558,PROJ03,UNIT0558,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0559,CUST559,PROJ04,UNIT0559,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0560,CUST560,PROJ05,UNIT0560,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0561,CUST561,PROJ01,UNIT0561,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0562,CUST562,PROJ02,UNIT0562,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0563,CUST563,PROJ03,UNIT0563,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0564,CUST564,PROJ04,UNIT0564,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-22,2026-06-29
TXN0565,CUST565,PROJ05,UNIT0565,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-23,2026-06-30
TXN0566,CUST566,PROJ01,UNIT0566,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-23,2026-06-30
TXN0567,CUST567,PROJ02,UNIT0567,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-23,2026-06-30
TXN0568,CUST568,PROJ03,UNIT0568,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-23,2026-06-30
TXN0569,CUST569,PROJ04,UNIT0569,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-24,2026-07-01
TXN0570,CUST570,PROJ05,UNIT0570,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-24,2026-07-01
TXN0571,CUST571,PROJ01,UNIT0571,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-24,2026-07-01
TXN0572,CUST572,PROJ02,UNIT0572,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-24,2026-07-01
TXN0573,CUST573,PROJ03,UNIT0573,5000000.0,0.0,5000000.0,0.0,0.0,182,2026-06-25,2026-12-24
TXN0574,CUST574,PROJ04,UNIT0574,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-25,2026-07-02
TXN0575,CUST575,PROJ05,UNIT0575,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-25,2026-07-02
TXN0576,CUST576,PROJ01,UNIT0576,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-25,2026-07-02
TXN0577,CUST577,PROJ02,UNIT0577,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-26,2026-07-03
TXN0578,CUST578,PROJ03,UNIT0578,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-26,2026-07-03
TXN0579,CUST579,PROJ04,UNIT0579,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-26,2026-07-03
TXN0580,CUST580,PROJ05,UNIT0580,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-26,2026-07-03
TXN0581,CUST581,PROJ01,UNIT0581,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0582,CUST582,PROJ02,UNIT0582,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0583,CUST583,PROJ03,UNIT0583,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0584,CUST584,PROJ04,UNIT0584,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0585,CUST585,PROJ05,UNIT0585,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0586,CUST586,PROJ01,UNIT0586,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0587,CUST587,PROJ02,UNIT0587,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0588,CUST588,PROJ03,UNIT0588,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0589,CUST589,PROJ04,UNIT0589,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0590,CUST590,PROJ05,UNIT0590,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0591,CUST591,PROJ01,UNIT0591,80000.0,80000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0592,CUST592,PROJ02,UNIT0592,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-29,2026-07-06
TXN0593,CUST593,PROJ03,UNIT0593,100000.0,100000.0,0.0,0.0,0.0,7,2026-06-30,2026-07-07
TXN0594,CUST594,PROJ04,UNIT0594,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-30,2026-07-07
TXN0595,CUST595,PROJ05,UNIT0595,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-30,2026-07-07
TXN0596,CUST596,PROJ01,UNIT0596,120000.0,120000.0,0.0,0.0,0.0,7,2026-06-30,2026-07-07
TXN0597,CUST597,PROJ02,UNIT0597,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-01,2026-07-08
TXN0598,CUST598,PROJ03,UNIT0598,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-01,2026-07-08
TXN0599,CUST599,PROJ04,UNIT0599,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-01,2026-07-08
TXN0600,CUST600,PROJ05,UNIT0600,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-01,2026-07-08
TXN0601,CUST601,PROJ01,UNIT0601,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-02,2026-07-09
TXN0602,CUST602,PROJ02,UNIT0602,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-02,2026-07-09
TXN0603,CUST603,PROJ03,UNIT0603,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-02,2026-07-09
TXN0604,CUST604,PROJ04,UNIT0604,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-02,2026-07-09
TXN0605,CUST605,PROJ05,UNIT0605,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-03,2026-07-10
TXN0606,CUST606,PROJ01,UNIT0606,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-03,2026-07-10
TXN0607,CUST607,PROJ02,UNIT0607,10000000.0,0.0,11000000.0,0.0,1000000.0,182,2026-07-03,2027-01-01
TXN0608,CUST608,PROJ03,UNIT0608,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-03,2026-07-10
TXN0609,CUST609,PROJ04,UNIT0609,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0610,CUST610,PROJ05,UNIT0610,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0611,CUST611,PROJ01,UNIT0611,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0612,CUST612,PROJ02,UNIT0612,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0613,CUST613,PROJ03,UNIT0613,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0614,CUST614,PROJ04,UNIT0614,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0615,CUST615,PROJ05,UNIT0615,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0616,CUST616,PROJ01,UNIT0616,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0617,CUST617,PROJ02,UNIT0617,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0618,CUST618,PROJ03,UNIT0618,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0619,CUST619,PROJ04,UNIT0619,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0620,CUST620,PROJ05,UNIT0620,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-06,2026-07-13
TXN0621,CUST621,PROJ01,UNIT0621,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-07,2026-07-14
TXN0622,CUST622,PROJ02,UNIT0622,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-07,2026-07-14
TXN0623,CUST623,PROJ03,UNIT0623,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-07,2026-07-14
TXN0624,CUST624,PROJ04,UNIT0624,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-07,2026-07-14
TXN0625,CUST625,PROJ05,UNIT0625,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-08,2026-07-15
TXN0626,CUST626,PROJ01,UNIT0626,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-08,2026-07-15
TXN0627,CUST627,PROJ02,UNIT0627,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-08,2026-07-15
TXN0628,CUST628,PROJ03,UNIT0628,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-08,2026-07-15
TXN0629,CUST629,PROJ04,UNIT0629,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-09,2026-07-16
TXN0630,CUST630,PROJ05,UNIT0630,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-09,2026-07-16
TXN0631,CUST631,PROJ01,UNIT0631,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-09,2026-07-16
TXN0632,CUST632,PROJ02,UNIT0632,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-09,2026-07-16
TXN0633,CUST633,PROJ03,UNIT0633,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-10,2026-07-17
TXN0634,CUST634,PROJ04,UNIT0634,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-10,2026-07-17
TXN0635,CUST635,PROJ05,UNIT0635,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-10,2026-07-17
TXN0636,CUST636,PROJ01,UNIT0636,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-10,2026-07-17
TXN0637,CUST637,PROJ02,UNIT0637,7500000.0,0.0,7500000.0,0.0,0.0,182,2026-07-13,2027-01-11
TXN0638,CUST638,PROJ03,UNIT0638,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0639,CUST639,PROJ04,UNIT0639,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0640,CUST640,PROJ05,UNIT0640,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0641,CUST641,PROJ01,UNIT0641,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0642,CUST642,PROJ02,UNIT0642,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0643,CUST643,PROJ03,UNIT0643,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0644,CUST644,PROJ04,UNIT0644,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0645,CUST645,PROJ05,UNIT0645,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0646,CUST646,PROJ01,UNIT0646,5000000.0,0.0,6000000.0,0.0,1000000.0,182,2026-07-13,2027-01-11
TXN0647,CUST647,PROJ02,UNIT0647,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0648,CUST648,PROJ03,UNIT0648,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-13,2026-07-20
TXN0649,CUST649,PROJ04,UNIT0649,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-14,2026-07-21
TXN0650,CUST650,PROJ05,UNIT0650,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-14,2026-07-21
TXN0651,CUST651,PROJ01,UNIT0651,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-14,2026-07-21
TXN0652,CUST652,PROJ02,UNIT0652,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-14,2026-07-21
TXN0653,CUST653,PROJ03,UNIT0653,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-15,2026-07-22
TXN0654,CUST654,PROJ04,UNIT0654,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-15,2026-07-22
TXN0655,CUST655,PROJ05,UNIT0655,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-15,2026-07-22
TXN0656,CUST656,PROJ01,UNIT0656,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-15,2026-07-22
TXN0657,CUST657,PROJ02,UNIT0657,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-16,2026-07-23
TXN0658,CUST658,PROJ03,UNIT0658,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-16,2026-07-23
TXN0659,CUST659,PROJ04,UNIT0659,5000000.0,0.0,6000000.0,0.0,1000000.0,182,2026-07-16,2027-01-14
TXN0660,CUST660,PROJ05,UNIT0660,10000000.0,0.0,10000000.0,0.0,0.0,182,2026-07-16,2027-01-14
TXN0661,CUST661,PROJ01,UNIT0661,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-17,2026-07-24
TXN0662,CUST662,PROJ02,UNIT0662,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-17,2026-07-24
TXN0663,CUST663,PROJ03,UNIT0663,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-17,2026-07-24
TXN0664,CUST664,PROJ04,UNIT0664,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-17,2026-07-24
TXN0665,CUST665,PROJ05,UNIT0665,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0666,CUST666,PROJ01,UNIT0666,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0667,CUST667,PROJ02,UNIT0667,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0668,CUST668,PROJ03,UNIT0668,7500000.0,0.0,7500000.0,0.0,0.0,182,2026-07-20,2027-01-18
TXN0669,CUST669,PROJ04,UNIT0669,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0670,CUST670,PROJ05,UNIT0670,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
